UsageData,BillingAmount,PaymentHistory,CustomerServiceInteractions,Complaints,PromotionsReceived,ContractType,ContractDuration,Age,Gender,Income,HouseholdSize,is_churned,Month
153.46729731899012,173.40961740826162,1,4,0,1,1,1,58,0,67070,4,0,9
562.5320780809672,2.133111126483622,1,1,1,2,0,3,18,1,27987,4,1,9
635.5213720182804,74.28279520037097,1,2,2,3,1,17,22,0,45642,3,0,9
359.6158712003359,131.72538674577947,1,1,1,0,0,23,38,1,82271,2,0,9
641.292621341021,115.19411949321535,1,4,2,3,1,18,68,0,44890,7,0,9
605.0761816274888,196.11277275806356,1,1,1,0,1,2,31,1,29772,3,0,9
97.52513769606097,27.849753558829818,1,1,1,0,1,15,42,0,110051,5,0,9
953.3202157341524,125.02241323968606,1,0,1,1,0,13,49,0,63803,5,0,9
625.3209197848165,191.57649586487463,1,1,1,0,1,18,37,0,59772,3,0,9
203.92142443256552,14.509302031398018,1,0,2,0,0,2,32,1,80264,1,0,9
505.4217825583663,,1,2,1,3,1,4,24,0,77629,4,0,9
798.2413062933678,183.1022478938461,1,5,0,0,0,8,58,1,93613,2,0,9
,90.9659047913794,1,4,1,0,1,5,53,1,86581,1,0,9
419.93553254739334,105.89098737001837,1,0,0,0,1,15,34,0,102705,4,0,9
494.6616040088938,,1,0,1,0,0,1,47,0,46254,2,0,9
648.004912230138,84.43035198966365,1,0,0,3,1,14,22,0,105185,5,0,9
459.88274744057935,101.86122635413936,1,5,1,3,0,15,55,0,69811,4,0,9
377.6092617807394,27.04252698609948,1,1,2,3,1,10,31,1,72522,4,0,9
252.25604254485555,,0,5,2,3,0,24,21,0,49790,5,0,9
928.3622275752468,167.1480442792667,1,3,2,0,1,13,33,0,101997,2,0,9
,122.02268956563194,1,5,0,1,0,1,18,0,87701,3,0,9
,,1,0,2,3,0,20,51,1,70658,3,0,9
617.663326338993,53.2967906313653,1,0,0,2,1,5,51,0,68517,1,0,9
653.0943370937678,143.73301996358637,1,4,1,2,1,14,39,1,82824,5,0,9
,106.7047919444522,1,2,2,2,0,20,54,0,55875,5,0,9
553.2374304737549,,1,5,1,2,0,16,26,1,80625,1,0,9
577.7533153443521,198.02336883986123,1,2,2,0,1,20,57,0,103383,1,0,9
976.158211506248,2.2336211867192812,0,4,1,1,1,19,20,1,67589,2,0,9
187.3700554327229,113.68286093296484,1,4,1,3,1,3,41,1,76596,1,0,9
696.1445635111011,2.171365824717153,1,0,1,0,1,11,41,1,74669,4,1,9
146.35477836826905,37.86054232533888,1,5,2,0,0,22,64,1,87571,2,0,9
657.088540847989,58.282535179248754,1,5,0,2,0,14,48,0,86145,5,1,9
,125.6021645738695,1,2,1,0,0,16,38,0,80473,4,0,9
450.4672045161477,185.0488357968378,1,3,2,2,1,4,24,0,77143,1,0,9
873.3734083417792,97.42097650051296,0,4,1,3,0,9,22,0,88526,3,0,9
453.0008754859788,105.97721967207166,1,4,1,3,1,5,63,1,52552,2,0,9
416.9549883613788,145.34067723251803,1,5,1,1,0,22,25,0,77243,4,0,9
,46.51194701138459,1,3,0,1,0,2,60,1,100179,2,0,9
979.164944450006,20.389376591278683,1,5,2,2,1,6,60,0,40118,1,0,9
49.239091390304246,177.5036602202495,1,0,1,2,0,8,32,1,82869,1,0,9
18.567901774844575,153.51890390908406,1,3,1,3,1,5,65,0,118797,2,0,9
104.91605968742002,110.46028159930404,0,2,1,1,0,22,29,1,54557,2,0,9
392.180946977088,54.315743416102414,1,1,2,2,1,15,48,0,46322,1,0,9
810.9772631402296,180.3094885995336,1,6,0,1,0,18,37,0,60572,4,0,9
,,0,3,0,2,0,24,20,0,33543,2,0,9
499.1761486099455,159.84414846195406,1,2,1,0,0,21,32,0,84034,3,0,9
890.7054169553638,108.1168585738886,1,4,1,3,0,22,38,0,89698,3,0,9
,187.7430836787776,1,5,2,1,1,7,49,1,81246,8,0,9
63.581171514461744,119.88950752753796,1,4,2,0,1,6,34,0,50783,5,0,9
188.3650561410473,0.7753939941872012,1,0,0,3,1,1,26,1,36097,4,0,9
320.95872271731116,39.94777192754781,1,0,0,0,0,18,46,0,40712,4,1,9
818.3527465634058,38.90465159509384,0,4,0,0,0,21,60,0,47503,4,0,9
417.48410906169875,71.13612775340827,1,3,0,2,1,22,43,0,81489,2,0,9
442.03123624599795,15.669440644461474,1,0,1,3,1,18,68,1,104011,3,0,9
,68.29481256739717,1,4,2,2,0,24,55,0,46551,2,0,9
235.3657351665406,63.92825539603495,1,4,2,2,0,22,59,1,45983,2,0,9
136.82174597899544,130.1785150088539,0,2,2,1,0,10,52,0,111165,4,1,9
263.96734826352053,,1,1,2,0,1,16,32,0,53621,5,0,9
310.8558043995854,111.07104876692436,1,3,1,2,1,2,49,0,96868,3,0,9
713.9045165868729,147.89909705970473,1,5,0,2,0,15,46,0,63115,4,0,9
32.28487894743171,,1,1,1,1,0,11,57,0,40430,1,0,9
904.8839953874632,53.23519876023972,1,3,2,1,1,8,60,0,53659,2,0,9
,91.0617772449192,1,5,0,2,0,15,63,0,96540,3,0,9
,87.30153046052891,0,4,0,2,1,23,63,1,93206,2,1,9
440.5671729948273,49.21046692389992,1,4,0,2,1,3,36,0,64484,4,0,9
567.8050495284458,,0,4,0,0,0,1,37,1,54312,1,0,9
,11.988312640357046,1,1,0,0,0,10,48,0,35331,5,0,9
241.729711750964,,1,1,0,1,0,1,18,0,92441,3,0,9
553.7239258733695,,1,0,2,2,0,7,33,1,30958,5,0,9
839.6012829684166,191.42836667975928,1,6,2,3,1,7,37,1,53804,1,0,9
,,1,1,2,1,0,11,61,0,78405,4,0,9
305.7430360853375,150.08408631587727,1,1,1,3,0,1,27,1,55440,3,0,9
219.11774665668435,10.288645010186247,1,5,1,1,0,3,40,0,47380,4,0,9
235.22245328615776,88.66797182689545,1,2,1,2,0,8,47,1,37388,2,0,9
797.0944705192114,,1,5,1,0,1,24,63,0,78050,1,0,9
885.6953348278034,,1,0,2,0,1,16,59,1,51128,2,0,9
,183.2105095451104,1,2,0,1,1,8,33,0,91960,2,0,9
,140.0467067573543,1,4,2,1,0,3,59,1,81457,3,0,9
105.8507266424682,,1,2,0,2,0,9,31,0,91490,1,1,9
868.7387450442901,101.0380771735254,1,0,2,3,1,2,42,0,93224,5,0,9
57.02635475760653,81.18773825593063,1,3,0,0,1,7,65,0,116591,4,0,9
,109.04540324243789,0,0,1,2,0,13,35,0,51365,3,0,9
934.7698091058186,183.56068031613597,1,2,1,0,0,1,54,1,108663,4,0,9
271.0999664952384,79.81219102955414,1,0,1,3,1,17,18,1,80691,4,0,9
211.59550174138408,34.11606578144617,1,4,0,2,1,8,22,1,51709,4,0,9
921.5191697916426,3.0880752084492924,1,1,2,0,0,13,37,1,106730,5,0,9
372.4380774557353,,1,5,2,1,0,19,29,0,104956,1,0,9
295.94451924359464,,1,1,0,1,0,1,48,0,65872,4,0,9
,81.15371108190364,1,3,1,3,0,9,33,0,44349,2,0,9
216.0404576707069,150.7120965585127,1,2,1,0,1,11,62,1,91426,4,1,9
758.2852294653962,110.55412369962568,0,0,0,3,0,9,22,0,33563,3,0,9
,9.94375752400427,1,1,0,1,0,13,55,0,77510,4,1,9
213.1508890650192,11.228771801515736,1,3,1,3,1,8,57,1,111910,5,1,9
697.3425874563894,145.85053085288783,0,1,0,0,1,24,54,1,56287,4,0,9
702.5937135074207,,1,3,2,2,0,17,46,0,42544,1,0,9
319.42030371546514,164.0460278252886,1,5,1,2,1,18,30,0,83000,5,0,9
,42.32148163874099,0,2,2,1,1,2,63,0,57265,4,0,9
157.0246601072899,175.1523958150475,1,4,1,0,1,14,36,1,106145,3,0,9
,13.360386528819587,1,1,1,0,0,24,63,0,115280,3,0,9
730.3441744393616,154.66252111005917,1,1,1,1,1,8,35,1,75244,1,0,9
440.30535956431174,,1,2,1,0,0,17,36,0,81351,2,0,9
254.59593628665732,,1,5,1,0,0,21,65,0,71765,1,0,9
655.7268746313591,82.26335887105358,1,4,0,1,0,23,31,1,34694,4,0,10
859.4003853223297,20.033238750638493,1,5,2,1,0,3,31,0,85726,3,0,10
204.873964239802,133.9861353378932,1,3,2,2,1,14,56,1,108861,4,0,10
936.9739637623732,,1,0,1,3,0,18,21,0,77373,1,0,10
,56.64325743523153,0,4,1,0,1,12,64,1,41778,2,1,10
632.4262655630639,169.34855901187896,1,3,1,0,1,1,65,0,56369,4,0,10
82.76606566771316,,1,3,2,1,0,10,57,0,101010,1,0,10
955.6166085353874,70.76385511617333,1,5,0,2,1,2,54,0,80790,2,1,10
978.2684293106848,,1,5,2,3,0,23,34,1,38969,5,0,10
387.39132089243446,146.7049287478037,0,1,2,3,1,20,47,0,43434,1,0,10
7.694523340621817,65.38735277629621,1,0,1,3,0,22,46,0,59774,5,0,10
590.524685183637,,1,5,2,2,0,24,48,0,46736,4,0,10
,116.06973108679286,1,4,1,3,0,15,26,0,55022,3,0,10
955.1891436939368,55.7625469620161,1,5,2,1,1,24,23,0,28811,5,0,10
389.5122191624186,78.57330550423455,1,3,2,2,0,21,55,1,72488,4,0,10
871.6933604725153,144.33182254182347,1,0,0,2,1,22,52,0,111842,4,0,10
583.8701593590704,141.0316001182227,1,3,2,3,0,17,42,0,96329,2,0,10
679.8718869783436,,1,2,1,2,0,8,59,0,60122,3,1,10
303.4158458995997,138.742027148178,1,3,2,1,0,13,35,1,88129,1,1,10
613.7018407539218,,1,4,2,2,1,7,38,0,74188,4,0,10
928.431630900741,198.0376913324004,1,5,0,3,1,5,28,0,96035,1,0,10
914.4130942122612,129.93357604660022,1,2,1,3,1,10,23,0,95127,5,0,10
98.85637786600066,53.01123613106296,1,0,0,1,0,12,31,0,103058,5,0,10
181.7091595143527,,1,1,0,1,1,22,47,0,101586,2,0,10
154.6361626905468,42.93124395045294,1,5,1,0,0,13,69,1,58280,4,0,10
220.0945894999629,159.1670346198613,1,2,2,1,1,23,66,0,95582,5,0,10
,43.41793380905783,1,5,2,1,1,13,28,0,103424,1,1,10
,76.37098197895239,1,5,2,0,0,13,52,0,51642,3,0,10
741.7194829613841,128.9588940200275,1,0,2,0,1,18,25,1,53256,5,0,10
208.2384368889748,131.73972623821825,1,0,1,0,1,6,36,1,52644,5,0,10
602.3317538033432,,1,3,1,1,0,17,67,0,42901,2,0,10
,61.976736894232886,0,3,0,2,1,15,29,1,102070,3,0,10
681.6597502828848,29.883246428145014,0,4,1,0,0,17,60,0,85539,2,0,10
881.9184687385726,84.72167613064101,0,4,0,1,1,5,69,0,48016,1,0,10
387.5687730109866,191.63923298989695,1,5,0,0,0,1,61,0,66110,4,0,10
351.9779771924038,,1,4,2,3,0,2,60,0,65804,3,0,10
256.75411552456706,145.73088267285465,1,4,1,1,1,19,57,1,91468,5,0,10
671.6843962171572,188.78519194468095,1,0,1,2,1,13,35,1,91515,3,0,10
748.5726824303381,181.67999504153505,1,1,1,3,0,7,64,1,112282,1,0,10
871.2959070352767,26.436829539887597,1,3,0,3,1,19,45,0,97284,1,0,10
,111.39010230270988,1,4,2,3,0,20,68,0,84767,4,1,10
210.34764959717333,67.32673402174865,0,4,0,0,1,24,54,0,98492,3,0,10
143.34182039360795,54.96523898184964,1,0,0,0,1,3,52,0,73005,5,0,10
967.8169329680252,79.4485356794648,0,3,0,1,1,22,40,1,94987,3,0,10
337.5078725456596,118.51876228574476,1,2,2,0,0,20,28,0,75158,3,0,10
802.5138109417702,193.0828687892904,1,1,1,1,1,10,67,0,95313,3,0,10
704.9210914819181,76.52703993900809,1,1,1,0,0,22,58,1,55764,2,0,10
880.5544397826375,18.187723291228064,1,0,2,2,1,9,67,0,111191,5,0,10
,16.937957770924463,1,0,2,3,1,21,50,0,85019,5,0,10
91.8308211253035,144.4845580084867,0,0,2,3,1,15,57,0,109348,5,0,10
,,1,1,0,3,0,11,18,0,93605,1,0,10
534.3094253094218,65.44077878795835,0,4,1,2,1,23,44,0,85538,4,0,10
,,0,2,1,3,1,6,21,1,83501,4,0,10
452.6346185406237,10.498202807906608,1,2,0,2,0,3,66,0,89888,5,0,10
578.9541153506808,115.62117488608293,0,2,2,2,0,21,26,1,86700,5,0,10
726.0417175833124,,1,5,1,3,0,11,52,1,85884,1,0,10
,117.84647549521894,1,2,0,3,0,18,22,1,102180,4,0,10
406.81584530762893,37.07814345339236,1,0,0,0,0,3,44,0,110091,2,0,10
,,1,2,1,0,0,20,24,1,77864,5,0,10
559.6675971117838,66.29447551504515,1,4,1,2,0,7,41,0,88077,2,0,10
481.0242517872827,162.41059389352617,1,0,1,2,1,22,32,0,66284,4,0,10
229.70287559517857,91.9786736544506,1,5,0,1,1,7,51,1,100379,4,0,10
332.4288741276085,146.49605841785186,1,5,1,0,1,19,52,1,92689,5,0,10
958.9299058736508,10.33362226618464,1,1,1,3,0,3,19,1,71826,2,1,10
964.5614149702672,,1,1,0,1,0,23,36,0,100478,3,1,10
,147.43731325135147,1,0,0,3,1,2,66,1,39937,2,1,10
713.0939584775974,138.60362645331534,1,5,1,0,0,16,42,0,104686,2,0,10
350.31979477884823,180.59079598186497,1,2,1,2,1,21,63,0,83764,3,0,10
328.57800017457373,110.08528054789058,1,0,0,3,0,11,43,1,43373,3,0,10
392.4787794327387,,0,4,2,1,1,9,43,0,43473,2,0,10
154.58769859062838,127.59457569803352,1,2,2,1,0,18,49,0,65234,2,0,10
15.275164887876947,,1,5,1,0,0,24,19,0,33200,1,0,10
592.1354124616282,33.92414764317837,1,4,0,1,0,10,44,0,37502,4,0,10
690.7163466254713,63.80045171889841,1,1,1,3,0,1,58,0,61424,4,0,10
92.6643763264996,114.76766969484946,1,5,1,1,0,13,58,0,102844,4,0,10
36.9996732996285,121.70219044159153,1,1,2,2,1,14,37,0,41822,1,1,10
285.7516589424294,170.03271326400548,1,5,1,0,1,8,59,0,66496,4,0,10
971.056485886851,88.56072607849875,0,5,0,2,1,6,57,0,104413,5,0,10
673.1171361501113,30.74162356922876,0,4,1,1,1,22,46,0,95415,5,0,10
,104.96489246368004,1,4,0,2,1,8,69,1,52881,5,0,10
458.137154237655,22.143053164254137,1,1,2,3,1,11,60,0,66995,1,0,10
472.51184749155607,,1,2,1,0,0,16,52,1,89313,1,0,10
,96.9503691704351,1,3,1,1,1,4,20,0,45876,5,0,10
625.7418132551393,50.34452221190362,0,5,1,1,0,3,48,0,103421,2,0,10
413.424500942297,,1,5,0,0,1,21,60,0,84009,3,0,10
,,1,4,1,3,0,3,32,1,106899,1,0,10
994.7399762036836,2.1210831086659665,0,3,0,0,1,22,63,0,103552,3,0,10
458.3839238385442,111.16122748416296,1,4,1,2,1,19,43,0,47921,3,0,10
490.8291307945304,109.85274307584108,1,3,0,3,0,23,26,0,54642,4,0,10
527.5611701236975,193.98614055971925,1,5,0,0,0,6,46,1,69985,1,0,10
,42.50357780669065,1,2,1,1,1,5,23,0,84707,1,0,10
171.16206477783035,46.72281322642131,1,4,1,2,0,13,69,0,69305,1,0,10
,,1,2,2,3,1,3,30,0,73195,2,0,10
41.758928484942444,197.63506871520943,1,4,0,2,1,23,50,0,72342,5,0,10
,,1,4,1,3,0,15,45,1,80566,1,0,10
643.924929058034,23.64851317436216,0,4,2,3,0,3,26,1,82430,4,0,10
190.2292497401098,129.95830343062664,1,0,2,1,1,1,27,1,87268,5,0,10
217.49678989191412,14.71790806027542,1,2,2,2,0,3,43,1,93362,3,0,10
467.7714796784116,166.01911425575992,1,1,1,1,0,24,42,1,74094,5,0,10
107.07073112822572,70.74691667637143,1,1,2,3,1,14,24,0,85399,5,0,10
,,1,0,1,0,0,4,57,0,87982,4,0,10
743.8696017718339,182.55122015479583,1,2,2,3,1,17,43,0,41236,1,0,10
841.566093604907,154.97099360100057,1,2,2,2,0,11,43,1,97325,4,0,10
591.7870280093705,,1,2,2,3,1,17,63,1,73739,2,1,10
881.3729150503693,,1,5,2,1,0,12,51,0,92693,5,0,10
,54.229503078654574,1,1,0,2,1,18,55,1,109935,4,0,10
,61.61658268668732,1,1,2,2,1,3,52,1,100895,1,0,10
330.07111914980294,87.24089910051629,1,5,0,3,1,3,39,1,56610,3,0,10
610.5763990913689,70.60145153370698,0,5,1,0,0,16,53,0,57478,1,0,10
,115.4507540519962,1,0,2,2,1,23,20,1,95012,1,1,10
834.5647104438432,193.1031429906765,1,4,0,2,1,20,28,0,46405,4,0,10
583.2492916281556,,0,0,0,0,1,4,51,0,101655,1,0,10
897.5889783058051,198.36290462086723,1,3,0,0,1,16,53,0,79975,5,0,10
697.554309527259,110.1557796003475,1,4,1,2,1,10,51,1,74199,1,0,10
265.2579061313708,131.57764571617943,1,0,2,0,1,12,31,0,51749,3,0,10
521.9811161129082,5.421121450200572,0,3,1,3,1,1,60,1,65420,3,0,10
510.980235298516,22.185203547097583,0,3,2,2,0,14,58,1,57900,3,1,10
64.10383170547385,,1,4,1,2,1,23,38,0,33840,1,0,10
807.1351125049842,74.56837319453852,1,4,0,1,1,1,22,0,88342,2,0,10
852.1698477841829,110.14216816828996,0,1,0,2,1,15,20,1,92370,1,0,10
987.5136083033044,63.899581494614544,1,0,1,1,0,10,47,0,63998,2,0,10
872.9398208688688,20.50931651750951,1,2,1,3,1,11,18,1,59847,5,1,10
522.0544612235884,104.98755311128885,1,0,2,3,0,17,28,1,98164,5,1,10
472.3180352762939,100.31243957071496,1,3,1,0,1,24,38,1,86871,1,0,10
534.0982836206333,104.18048868712452,1,1,0,0,1,10,34,1,76612,1,1,10
134.94351359622593,103.01729740125064,1,3,2,1,1,21,65,1,112833,8,0,10
541.5089761893594,,1,5,2,1,1,5,47,0,50353,5,0,10
,17.578843682372323,1,4,0,0,1,5,65,1,74286,3,1,10
,192.88920275809156,0,0,1,2,0,11,33,1,95480,5,0,10
656.6502875478952,170.66201446248382,1,3,0,2,0,1,24,0,41682,3,0,10
878.0845239245626,123.97979189268614,1,3,1,0,0,15,50,1,35200,3,0,10
,160.9266998172679,1,1,2,3,1,18,61,1,78623,5,0,10
447.3425330701614,147.25771436828416,1,1,0,0,1,13,23,1,33727,3,0,10
55.25806867100258,139.6482688343199,0,4,2,3,0,20,48,1,35477,2,0,10
595.7911924409486,160.2100426450781,1,4,1,0,0,15,64,1,79666,1,0,10
325.51635099854406,138.24462629364842,1,3,1,0,1,6,24,1,65490,4,0,10
,146.8948324090998,1,3,0,1,0,19,34,1,40693,5,0,10
694.6609191246422,,1,5,1,0,1,17,41,1,99984,4,0,10
937.7333573185344,85.44341975573202,1,5,0,1,1,21,49,1,58716,5,0,10
,42.02359933517321,0,2,1,3,1,6,24,0,69969,5,0,10
424.70302215672285,68.52254373718947,0,4,0,1,1,15,26,0,50217,1,0,10
745.6692596256454,43.799484402168055,1,0,1,1,1,12,30,0,92171,1,1,10
225.41037537969933,93.570944417511,0,2,0,0,0,6,65,1,44895,3,1,10
,61.33115369064224,1,0,1,0,0,19,38,1,109720,1,0,10
656.1222019563878,54.65461537152958,1,1,2,2,1,12,20,0,45862,5,0,10
22.20413066430471,108.11799695070272,0,0,0,3,0,2,26,0,65019,3,0,10
987.9159016168018,173.86006673840265,1,0,1,3,0,4,51,0,101380,4,0,10
,190.87792712907583,1,2,1,2,1,17,52,0,109496,5,0,10
699.3527144843378,108.3942994158856,0,4,1,2,1,13,33,0,90562,1,0,10
,3.268497148713001,1,3,2,2,0,14,24,1,98778,5,1,10
812.1594358216797,73.56533634917358,0,3,1,1,1,19,55,0,48286,4,0,10
402.9895366165096,189.96057635154767,1,3,2,0,0,19,61,0,79611,5,0,10
98.8780218343449,,1,4,1,2,1,10,53,1,56341,2,0,10
459.16142817776193,185.87088913438888,1,4,1,0,1,13,55,0,57287,3,0,10
215.5778173370142,,1,1,2,2,1,5,59,1,63288,1,0,10
683.7171227610407,17.332070131810195,0,2,2,2,0,14,43,0,49580,2,0,10
602.5373331941919,104.14085769021952,1,1,2,3,0,13,39,1,47615,1,0,10
799.3533984218417,107.99102656557696,1,2,0,0,1,21,58,1,45695,5,1,10
,27.31639966811197,1,1,2,0,1,8,44,1,109738,5,0,10
331.198999006332,115.02406063230576,1,4,2,0,0,9,19,1,48614,5,0,10
112.61317333949516,,1,0,1,1,0,6,28,0,74916,3,0,10
179.18628466373775,126.1579821608762,0,0,2,1,1,19,35,1,72649,1,0,10
447.5649095111035,153.85421238621518,1,2,0,3,1,10,42,1,106273,4,0,10
585.8657489166928,144.37066367812622,1,4,2,0,0,6,62,0,97041,3,0,10
784.4065577155802,196.9496201317439,1,2,2,0,0,10,40,0,76892,3,0,10
964.3308642726992,97.79819164527372,1,4,2,1,0,6,22,1,63313,2,0,10
410.85776352193784,171.17875698364608,0,1,2,3,1,19,36,0,84271,4,1,10
765.1644018532336,,1,5,2,0,1,19,60,1,85023,5,0,10
,,1,2,2,0,1,21,32,1,75384,1,0,10
709.9345697635542,21.433460593439115,1,1,1,1,1,21,55,1,46904,5,0,10
,,1,1,0,3,1,20,39,1,50107,5,0,10
778.0997543706384,81.60263921416725,0,1,2,2,0,12,28,1,35504,3,0,10
413.0884924122764,72.86340265650004,1,3,1,2,1,5,21,1,94379,3,0,10
649.996896071258,,1,2,1,3,1,1,58,0,47495,1,0,10
397.5965731317429,128.778476763939,1,5,0,3,1,22,51,0,94330,3,0,10
324.6478269363883,,1,1,2,2,1,13,33,0,92224,2,0,10
652.2442100872588,120.15766807796098,0,1,0,3,1,20,23,1,31808,3,0,10
902.2447970441518,140.44084421977726,1,1,2,3,1,18,20,1,50810,4,0,10
829.5095447213968,42.14084625247709,1,1,2,1,1,16,33,1,103654,4,0,10
891.6401775841733,,1,3,0,0,0,18,65,1,78914,1,0,10
165.2074113430192,106.55589575623443,1,0,0,0,0,22,27,0,33890,5,0,10
,197.32946191035805,1,3,1,0,1,22,31,1,76559,1,0,10
188.36371771829653,177.3322340285808,1,5,1,2,0,15,53,1,80958,3,0,10
295.77390570715136,127.43815243819962,1,4,1,3,0,14,41,1,110546,4,0,10
516.9107057204834,158.43578310926708,1,5,0,1,0,22,18,1,56060,2,0,10
63.15775867141382,,0,3,0,1,0,20,35,0,86267,5,0,10
951.3849850175428,,1,5,2,2,0,24,29,1,80665,3,0,10
542.8275698753167,155.36649384139267,1,2,0,1,0,17,53,1,81085,5,0,10
316.02554131456037,169.40002874389364,1,2,0,1,0,19,21,1,86386,5,0,10
624.244042369237,3.066127814357267,1,0,1,0,0,3,57,0,49718,1,0,10
911.6136056701072,83.14032296316529,1,1,0,2,1,13,32,1,72571,4,0,10
255.79896666558523,122.94547751824696,1,1,1,2,0,16,48,0,65194,1,0,10
,136.9072483058635,0,4,0,2,0,21,52,0,53873,3,0,10
230.75697369872884,36.36346397276875,1,5,0,2,1,4,42,0,89459,4,0,10
213.56143892292255,80.82613785175046,1,4,0,0,0,22,58,1,48431,3,1,10
908.7093709991308,111.1988177430938,1,4,2,3,1,18,40,1,81382,4,0,10
986.6165091698527,177.88366737957438,1,6,1,1,1,3,47,0,62120,1,0,10
253.2755309559257,,1,0,1,3,0,16,56,1,39463,2,0,10
336.3952497562627,194.47617343261263,1,4,2,2,0,7,43,0,90411,5,0,10
991.0335251882996,50.98342596099754,1,0,2,2,1,17,44,1,83085,5,0,10
280.0730228838639,137.34756608595995,1,4,1,0,1,18,39,1,57673,5,0,10
243.821227428516,152.64324587723405,1,4,0,2,0,21,58,1,65283,4,1,10
166.82560610265838,166.5594488443063,1,5,0,3,1,24,31,1,37193,1,0,10
549.0310883396503,38.84104058072757,1,4,1,0,0,10,50,0,50020,4,0,10
876.6861759337993,4.172387865992477,1,2,2,2,0,23,61,0,77512,3,0,10
,70.23268172418737,1,0,1,2,0,12,57,1,67240,1,0,10
438.22356145165145,99.35454244709712,0,3,2,2,0,4,22,0,82289,2,0,10
324.317623802125,17.357556282475795,1,5,1,3,0,15,50,0,84742,1,0,10
,,1,5,0,2,0,19,56,0,76925,3,0,10
451.2051505304513,,1,1,2,2,1,11,37,1,40688,2,0,10
819.9804117925571,146.5417572369989,0,4,0,3,1,4,57,1,61078,5,0,10
158.78253682052213,,1,5,0,1,1,15,68,1,53701,3,0,10
539.6028315111135,153.21413103109606,1,1,2,2,0,14,61,0,55726,3,1,10
942.899901493538,167.35049196591777,0,1,2,0,0,7,63,1,69579,4,0,10
793.4228261253367,184.5487794392236,1,4,1,3,0,19,38,1,83539,4,0,10
206.17645245722605,152.2400211631274,1,4,1,0,0,3,49,0,73853,1,0,10
,129.25915389029876,1,1,0,1,1,24,65,1,93859,1,0,10
,,0,1,2,1,1,15,68,0,65045,1,0,10
598.7703526756976,189.6218482219145,1,0,0,0,0,7,18,1,102170,5,1,10
603.7684581766262,178.94048772616586,1,1,0,3,1,10,34,0,71472,3,0,10
914.0348004257162,71.03572010990389,0,2,1,1,1,9,27,1,74240,3,0,10
,158.09325888936917,1,1,2,2,1,5,22,0,78108,3,0,10
922.6937463220906,194.23096431400452,1,1,2,2,1,17,68,0,106129,2,0,10
487.32704251317995,,0,2,2,1,1,21,45,0,43905,2,0,10
,118.84734084099942,1,0,0,2,0,22,67,1,56695,5,0,10
725.4779790232448,44.170686813237126,1,0,0,3,0,2,55,0,114000,3,0,10
,127.78115453698256,1,4,0,1,1,14,54,0,96457,1,0,10
,195.73145748373233,1,5,0,0,1,21,53,0,91766,1,0,10
695.9229806013973,41.03940647564208,1,3,1,0,1,23,65,0,88165,5,0,10
543.9656219816299,20.06174076565914,1,1,0,0,0,4,37,0,54916,4,0,10
744.6714607479172,1.097860074995638,1,1,1,3,0,2,49,1,103732,1,0,10
,126.85784522849288,1,2,1,3,1,5,42,1,101036,2,0,10
,124.30771983241092,0,3,1,1,1,2,50,0,97373,1,1,10
,48.44877201043285,0,3,1,1,1,11,55,0,40926,4,0,10
321.5331997615057,128.46157703538242,1,3,1,3,0,16,44,0,77433,1,0,10
865.8457454466037,17.237968118218383,0,1,0,1,1,23,64,1,60653,4,1,10
480.6149410044653,65.72863034620606,1,3,2,3,1,12,55,1,49430,4,1,10
252.98044424475387,177.03938427598803,1,4,0,0,1,8,19,0,55182,1,0,10
369.75798150644425,,1,4,2,0,1,15,40,0,79933,7,0,10
,,1,5,0,2,0,22,43,0,37858,5,0,10
,44.63279351935996,1,5,0,3,1,9,18,1,91636,1,0,10
821.7245170038301,36.66654637435547,1,1,0,1,0,1,23,0,40598,5,0,10
,68.18265579066289,1,0,1,3,0,4,33,0,57412,1,0,10
,157.6489752457199,1,5,0,3,0,5,50,1,71775,3,0,10
662.8520409183634,,1,0,1,0,1,6,65,1,105987,1,0,10
383.9745089010487,68.5778062641639,1,3,2,0,0,17,26,1,39112,1,0,10
55.9491567839987,73.53693582387857,1,1,2,1,0,8,58,0,103513,3,0,10
104.80402059393111,45.58888504685401,1,4,2,1,0,2,62,0,43115,1,0,10
610.8101422965162,71.9971203648377,1,4,0,1,1,13,22,1,95900,2,0,10
785.3530044530394,175.6738159040615,1,5,1,1,1,1,46,0,38181,3,0,10
508.7159104489718,104.34494547594258,1,4,2,2,0,17,48,1,52051,1,0,10
284.79537627394535,185.7575548632222,1,3,1,1,0,18,28,0,95842,3,0,10
597.328586655476,144.23329278496973,1,5,1,2,1,13,18,0,49811,5,0,10
147.3470444191206,137.0505795773539,1,3,0,2,1,16,56,0,107494,4,0,10
727.8766768839209,197.1268596862776,1,4,0,1,0,3,57,0,77841,2,0,10
328.18900290625083,188.82831487741296,0,1,1,3,0,18,48,0,105591,2,0,10
999.4590161634432,27.22413862425588,0,5,1,3,0,5,42,1,109707,1,0,10
940.3737351569062,38.77636693868649,1,0,2,0,0,2,32,0,99933,4,0,10
46.190355737152245,126.12087180823224,1,2,2,1,1,12,64,0,79353,3,0,10
215.3433025536562,85.90713883134823,1,1,2,1,0,22,56,1,46830,5,0,10
717.556920712131,123.37387527411666,1,0,1,3,0,13,31,1,43559,2,0,10
